"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"GÖTEBORG KORTEDALA TORG",202219,16558,4904.14,0.296179490276603,66.14,0.00399444377340258,195,0.0117767846358256,69,0.00416716994806136,4145,0.250332165720498,0,0,0,0,9,0.000543543906268873,46,0.00277811329870757,128,0.00773040222249064,22,0.00132866288199058,224,0.0135282038893586,4849.14,0.292857833071627,4057,0.245017514192535,55,0.00332165720497645,11.14,0.000672786568426138,0,0,140,0.00845512743084914,35,0.00211378185771228,34,0.00205338809034908,3725,0.22496678342795,420,0.0253653822925474,0,0,0,0,0,0,0,0,0,0,31,0.00187220678825945,24,0.00144945041671699,128,0.00773040222249064,22,0.00132866288199058,56,0.00338205097233965,168,0.010146152917019,4849.14,0.292857833071627,222.14,0.0134158714820631,0,0,420,0.0253653822925474,0,0,0,0,150,0.00905906510448122
"GÖTEBORG KORTEDALA TORG",202218,16695,1893.383,0.113410182689428,94.383,0.0056533692722372,259,0.0155136268343816,66,0.00395327942497754,993,0.0594788858939802,0,0,0,0,11,0.000658879904162923,46,0.00275531596286313,152,0.00910452231206948,39,0.00233602875112309,233,0.0139562743336328,1804.383,0.108079245283019,952,0.0570230607966457,89,0.0053309374064091,5.383,0.000322431865828092,0,0,170,0.0101826894279724,23,0.00137765798143157,43,0.00257562144354597,574,0.0343815513626834,419,0.0250973345312968,0,0,0,0,0,0,0,0,0,0,45,0.00269541778975741,12,0.000718778077268643,152,0.00910452231206948,39,0.00233602875112309,50,0.00299490865528601,183,0.0109613656783468,1804.383,0.108079245283019,242.383,0.0145182988918838,0,0,419,0.0250973345312968,0,0,0,0,191,0.0114405510631926
"GÖTEBORG KORTEDALA TORG",202217,16625,2604.487,0.156660872180451,297.487,0.017893954887218,384,0.0230977443609023,64,0.00384962406015038,1107,0.0665864661654135,0,0,0,0,5,0.000300751879699248,49,0.00294736842105263,232,0.0139548872180451,27,0.00162406015037594,439,0.026406015037594,2397.487,0.144209744360902,1130,0.0679699248120301,207,0.0124511278195489,90.487,0.00544282706766917,0,0,177,0.0106466165413534,17,0.00102255639097744,47,0.00282706766917293,604,0.0363308270676692,503,0.0302556390977444,0,0,0,0,0,0,0,0,0,0,42,0.00252631578947368,12,0.000721804511278195,232,0.0139548872180451,27,0.00162406015037594,76,0.00457142857142857,363,0.0218345864661654,2397.487,0.144209744360902,505.487,0.0304052330827068,0,0,503,0.0302556390977444,0,0,0,0,259,0.0155789473684211
"GÖTEBORG HÖGSBOHÖJD",202235,7952,4071.275,0.511981262575453,781.275,0.0982488682092555,937,0.11783199195171,107,0.0134557344064386,1578,0.198440643863179,0,0,0,0,79,0.00993460764587525,126,0.0158450704225352,92,0.011569416498994,6,0.000754527162977867,365,0.0459004024144869,3380.275,0.425084884305835,2560,0.321931589537223,691,0.0868963782696177,44.275,0.00556778169014084,46,0.00578470824949698,246,0.0309356136820926,20,0.00251509054325956,87,0.0109406438631791,1348,0.169517102615694,230,0.0289235412474849,0,0,0,0,0,0,0,0,0,0,179,0.022510060362173,26,0.00326961770623742,92,0.011569416498994,6,0.000754527162977867,129,0.0162223340040241,236,0.0296780684104628,3380.275,0.425084884305835,446.275,0.0561211016096579,46,0.00578470824949698,230,0.0289235412474849,0,0,0,0,98,0.0123239436619718
"GÖTEBORG HÖGSBOHÖJD",202233,8033,1015.354,0.126397858832317,45.354,0.00564596041329516,99,0.0123241628283331,62,0.00771816257936014,372,0.0463089754761608,0,0,0,0,7,0.000871405452508403,29,0.0036101083032491,224,0.0278849744802689,8,0.000995891945723889,169,0.0210382173534172,1003.354,0.124904020913731,389,0.0484252458608241,12,0.00149383791858583,33.354,0.00415212249470932,0,0,87,0.0108303249097473,18,0.00224075687787875,44,0.00547740570148139,193,0.0240258931905888,179,0.022283082285572,0,0,0,0,0,0,0,0,0,0,20,0.00248972986430972,16,0.00199178389144778,224,0.0278849744802689,8,0.000995891945723889,50,0.00622432466077431,119,0.0148138926926428,1003.354,0.124904020913731,203.354,0.025314826341342,0,0,179,0.022283082285572,0,0,0,0,232,0.0288808664259928
"GÖTEBORG HÖGSBOHÖJD",202232,7724,1214.171,0.15719458829622,86.171,0.0111562661833247,160,0.0207146556188503,50,0.00647332988089073,586,0.0758674262040394,0,0,0,0,1,0.000129466597617815,13,0.00168306576903159,127,0.0164422578974625,9,0.00116519937856033,182,0.0235629207664423,1129.171,0.146189927498705,708,0.0916623511134127,85,0.0110046607975142,1.171,0.000151605385810461,0,0,75,0.0097099948213361,13,0.00168306576903159,37,0.00479026411185914,454,0.0587778353184878,132,0.0170895908855515,0,0,0,0,0,0,0,0,0,0,4,0.000517866390471258,10,0.00129466597617815,127,0.0164422578974625,9,0.00116519937856033,68,0.00880372863801139,114,0.0147591921284309,1129.171,0.146189927498705,153.171,0.0198305282237183,0,0,132,0.0170895908855515,0,0,0,0,136,0.0176074572760228
"GÖTEBORG HÖGSBOHÖJD",202231,6875,1522.021,0.221384872727273,14.021,0.00203941818181818,97,0.0141090909090909,43,0.00625454545454545,1068,0.155345454545455,0,0,0,0,2,0.000290909090909091,24,0.00349090909090909,90,0.0130909090909091,4,0.000581818181818182,180,0.0261818181818182,1509.021,0.219493963636364,1165,0.169454545454545,13,0.00189090909090909,1.021,0.000148509090909091,0,0,84,0.0122181818181818,7,0.00101818181818182,36,0.00523636363636364,971,0.141236363636364,97,0.0141090909090909,0,0,0,0,0,0,0,0,0,0,14,0.00203636363636364,12,0.00174545454545455,90,0.0130909090909091,4,0.000581818181818182,66,0.0096,114,0.0165818181818182,1509.021,0.219493963636364,153.021,0.0222576,0,0,97,0.0141090909090909,0,0,0,0,94,0.0136727272727273
"GÖTEBORG HÖGSBOHÖJD",202230,6681,678.472,0.101552462206257,41.472,0.00620745397395599,95,0.014219428229307,33,0.00493938033228559,235,0.0351743750935489,0,0,0,0,3,0.000449034575662326,13,0.00194581649453675,79,0.0118245771591079,10,0.00149678191887442,169,0.0252956144289777,660.472,0.0988582547522826,310,0.046400239485107,18,0.00269420745397396,23.472,0.00351324651998204,0,0,77,0.011525220775333,9,0.00134710372698698,24,0.00359227660529861,134,0.0200568777129172,101,0.0151174973806316,0,0,0,0,0,0,0,0,0,0,11,0.00164646011076186,5,0.00074839095943721,79,0.0118245771591079,10,0.00149678191887442,59,0.00883101332135908,110,0.0164646011076186,660.472,0.0988582547522826,160.472,0.0240191588085616,0,0,101,0.0151174973806316,0,0,0,0,89,0.0133213590779823
"GÖTEBORG HÖGSBOHÖJD",202229,6870,784,0.114119359534207,6,0.000873362445414847,78,0.011353711790393,44,0.00640465793304221,331,0.0481804949053857,0,0,0,0,84,0.0122270742358079,16,0.00232896652110626,54,0.00786026200873362,5,0.000727802037845706,166,0.0241630276564774,778,0.113245997088792,360,0.0524017467248908,6,0.000873362445414847,0,0,0,0,72,0.0104803493449782,9,0.00131004366812227,35,0.00509461426491994,209,0.0304221251819505,122,0.0177583697234352,0,0,0,0,0,0,0,0,0,0,87,0.0126637554585153,13,0.00189228529839884,54,0.00786026200873362,5,0.000727802037845706,48,0.00698689956331878,118,0.0171761280931587,778,0.113245997088792,237,0.0344978165938865,0,0,122,0.0177583697234352,0,0,0,0,59,0.00858806404657933
"GÖTEBORG HÖGSBOHÖJD",202228,6628,674,0.1016898008449,13,0.00196137598068799,84,0.0126735063367532,40,0.00603500301750151,251,0.037869643934822,0,0,0,0,3,0.000452625226312613,17,0.00256487628243814,86,0.0129752564876282,13,0.00196137598068799,167,0.0251961375980688,661,0.0997284248642124,304,0.0458660229330115,13,0.00196137598068799,0,0,0,0,71,0.0107121303560652,16,0.0024140012070006,24,0.00362100181050091,128,0.0193120096560048,123,0.0185576342788171,0,0,0,0,0,0,0,0,0,0,14,0.00211225105612553,6,0.000905250452625226,86,0.0129752564876282,13,0.00196137598068799,59,0.00890162945081473,108,0.0162945081472541,661,0.0997284248642124,135,0.0203681351840676,0,0,123,0.0185576342788171,0,0,0,0,99,0.0149366324683162
"GÖTEBORG HÖGSBOHÖJD",202227,7017,1672,0.23827846658116,9,0.00128259940145361,78,0.0111158614792646,78,0.0111158614792646,1238,0.176428673222175,0,0,0,0,3,0.000427533133817871,19,0.00270770984751318,76,0.0108308393900527,6,0.000855066267635742,165,0.0235143223599829,1663,0.236995867179706,1238,0.176428673222175,9,0.00128259940145361,0,0,0,0,69,0.00983326207781103,11,0.00156762149066553,67,0.00954823998859912,1073,0.152914350862192,165,0.0235143223599829,0,0,0,0,0,0,0,0,0,0,14,0.0019951546244834,8,0.00114008835684766,76,0.0108308393900527,6,0.000855066267635742,57,0.00812312954253955,108,0.0153911928174434,1663,0.236995867179706,178,0.0253669659398603,0,0,165,0.0235143223599829,0,0,0,0,82,0.0116859056576885
"GÖTEBORG HÖGSBOHÖJD",202226,7697,853,0.110822398337014,6,0.000779524490061063,98,0.012732233337664,53,0.00688579966220605,365,0.0474210731453813,0,0,0,0,2,0.000259841496687021,20,0.00259841496687021,116,0.0150708068078472,8,0.00103936598674808,185,0.0240353384435494,847,0.110042873846953,389,0.0505391711056256,6,0.000779524490061063,0,0,0,0,92,0.011952708847603,10,0.0012992074834351,43,0.00558659217877095,189,0.0245550214369235,176,0.0228660517084578,0,0,0,0,0,0,0,0,0,0,15,0.00194881122515266,7,0.000909445238404573,116,0.0150708068078472,8,0.00103936598674808,72,0.00935429388073275,113,0.0146810445628167,847,0.110042873846953,158,0.0205274782382747,0,0,176,0.0228660517084578,0,0,0,0,124,0.0161101727945953
"GÖTEBORG HÖGSBOHÖJD",202225,7103,883,0.124313670280163,18,0.00253414050401239,197,0.02773475996058,29,0.00408278192313107,315,0.0443474588202168,0,0,0,0,5,0.000703927917781219,21,0.00295649725468112,84,0.0118259890187245,13,0.00183021258623117,201,0.028297902294805,865,0.121779529776151,499,0.0702520061945657,18,0.00253414050401239,0,0,0,0,179,0.0252006194565676,8,0.00112628466844995,21,0.00295649725468112,183,0.0257637617907926,132,0.0185836970294242,0,0,0,0,0,0,0,0,0,0,17,0.00239335492045615,9,0.00126707025200619,84,0.0118259890187245,13,0.00183021258623117,90,0.0126707025200619,111,0.0156271997747431,865,0.121779529776151,137,0.0192876249472054,0,0,132,0.0185836970294242,0,0,0,0,97,0.0136562016049557
"GÖTEBORG HÖGSBOHÖJD",202224,8109,898,0.110741151806635,18,0.00221975582685905,113,0.0139351338019485,63,0.00776914539400666,287,0.0353927734615859,0,0,0,0,6,0.000739918608953015,18,0.00221975582685905,78,0.0096189419163892,13,0.00160315698606487,302,0.0372425699839684,880,0.108521395979776,404,0.0498211863361697,18,0.00221975582685905,0,0,0,0,95,0.0117153779750894,22,0.00271303489949439,41,0.00505611049451227,163,0.0201011222098902,124,0.0152916512516956,0,0,0,0,0,0,0,0,0,0,12,0.00147983721790603,12,0.00147983721790603,78,0.0096189419163892,13,0.00160315698606487,88,0.0108521395979776,214,0.0263904303859909,880,0.108521395979776,261,0.0321864594894562,0,0,124,0.0152916512516956,0,0,0,0,91,0.0112220989024541
"GÖTEBORG HÖGSBOHÖJD",202223,7951,1585,0.199345994214564,21,0.00264117721041378,119,0.0149666708590114,51,0.00641428751100491,1033,0.129920764683688,0,0,0,0,5,0.000628851716765187,28,0.00352156961388505,125,0.0157212929191297,4,0.000503081373412149,199,0.0250282983272544,1564,0.19670481700415,1058,0.133065023267514,21,0.00264117721041378,0,0,0,0,98,0.0123254936485977,13,0.00163501446358949,38,0.00477927304741542,838,0.105395547729845,195,0.0245252169538423,0,0,0,0,0,0,0,0,0,0,23,0.00289271789711986,10,0.00125770343353037,125,0.0157212929191297,4,0.000503081373412149,60,0.00754622060118224,139,0.0174820777260722,1564,0.19670481700415,182,0.0228902024902528,0,0,195,0.0245252169538423,0,0,0,0,129,0.0162243742925418
"GÖTEBORG HÖGSBOHÖJD",202222,8273,993,0.120029010032636,19,0.00229662758370603,122,0.0147467665901124,50,0.0060437567992264,409,0.0494379306176719,0,0,0,0,6,0.000725250815907168,30,0.00362625407953584,100,0.0120875135984528,12,0.00145050163181434,245,0.0296144083162094,974,0.11773238244893,450,0.0543938111930376,19,0.00229662758370603,0,0,0,0,103,0.0124501390064064,11,0.00132962649582981,39,0.00471413030339659,203,0.0245376526048592,206,0.0249002780128128,0,0,0,0,0,0,0,0,0,0,21,0.00253837785567509,15,0.00181312703976792,100,0.0120875135984528,12,0.00145050163181434,84,0.0101535114227004,161,0.019460896893509,974,0.11773238244893,206,0.0249002780128128,0,0,206,0.0249002780128128,0,0,0,0,112,0.0135380152302671
"GÖTEBORG HÖGSBOHÖJD",202221,7885,1108,0.140519974635384,66,0.00837032339885859,148,0.0187698161065314,59,0.00748256182625238,365,0.046290424857324,0,0,0,0,22,0.00279010779961953,113,0.0143310082435003,100,0.0126823081800888,3,0.000380469245402663,232,0.029422954977806,1042,0.132149651236525,564,0.0715282181357007,66,0.00837032339885859,0,0,0,0,82,0.0103994927076728,22,0.00279010779961953,37,0.00469245402663285,195,0.0247305009511731,170,0.0215599239061509,0,0,0,0,0,0,0,0,0,0,126,0.0159797083069119,9,0.00114140773620799,100,0.0126823081800888,3,0.000380469245402663,86,0.0109067850348763,146,0.0185161699429296,1042,0.132149651236525,205,0.025998731769182,0,0,170,0.0215599239061509,0,0,0,0,103,0.0130627774254914
"GÖTEBORG HÖGSBOHÖJD",202220,8344,1156,0.138542665388303,13,0.00155800575263663,126,0.0151006711409396,47,0.00563279002876318,390,0.0467401725790988,0,0,0,0,18,0.00215723873441994,32,0.00383509108341323,339,0.0406279961649089,15,0.00179769894534995,176,0.0210930009587728,1143,0.136984659635666,433,0.0518935762224353,13,0.00155800575263663,0,0,0,0,113,0.013542665388303,7,0.000838926174496644,40,0.00479386385426654,194,0.0232502396931927,196,0.023489932885906,0,0,0,0,0,0,0,0,0,0,44,0.00527325023969319,6,0.000719079578139981,339,0.0406279961649089,15,0.00179769894534995,74,0.0088686481303931,102,0.0122243528283797,1143,0.136984659635666,160,0.0191754554170662,0,0,196,0.023489932885906,0,0,0,0,354,0.0424256951102589
"GÖTEBORG HÖGSBOHÖJD",202219,7644,1660,0.21716378859236,6,0.000784929356357928,116,0.0151753008895866,55,0.00719518576661434,1096,0.143380429094715,0,0,0,0,5,0.00065410779696494,16,0.00209314495028781,152,0.0198848770277342,10,0.00130821559392988,204,0.0266875981161695,1654,0.216378859236002,1100,0.143903715332287,6,0.000784929356357928,0,0,0,0,110,0.0143903715332287,16,0.00209314495028781,39,0.00510204081632653,878,0.114861329147043,218,0.0285190999476714,0,0,0,0,0,0,0,0,0,0,15,0.00196232339089482,6,0.000784929356357928,152,0.0198848770277342,10,0.00130821559392988,74,0.00968079539508111,130,0.0170068027210884,1654,0.216378859236002,174,0.0227629513343799,0,0,218,0.0285190999476714,0,0,0,0,162,0.0211930926216641
"GÖTEBORG HÖGSBOHÖJD",202218,7787,916,0.117631950687043,16,0.00205470656221908,138,0.0177218440991396,63,0.00809040708873764,376,0.0482856042121485,0,0,0,0,4,0.000513676640554771,25,0.00321047900346732,93,0.0119429818928984,13,0.00166944908180301,188,0.0241428021060742,900,0.115577244124823,466,0.0598433286246308,16,0.00205470656221908,0,0,0,0,122,0.0156671375369205,17,0.00218312572235778,46,0.00590728136637986,222,0.0285090535507898,154,0.0197765506613587,0,0,0,0,0,0,0,0,0,0,29,0.00372415564402209,0,0,93,0.0119429818928984,13,0.00166944908180301,64,0.00821882624887633,124,0.0159239758571979,900,0.115577244124823,174,0.0223449338641325,0,0,154,0.0197765506613587,0,0,0,0,106,0.0136124309747014
"GÖTEBORG HÖGSBOHÖJD",202217,7617,1264.792,0.16604857555468,58.792,0.00771852435341998,108,0.0141788105553367,53,0.00695811999474859,335,0.0439805697781279,0,0,0,0,6,0.000787711697518708,23,0.00301956150715505,100,0.0131285282919785,14,0.00183799396087699,567,0.0744387554155179,1260.792,0.165523434423001,375,0.0492319810949193,4,0.000525141131679139,54.792,0.00719338322174084,0,0,104,0.0136536694236576,13,0.0017067086779572,40,0.00525141131679139,157,0.0206117894184062,178,0.0233687803597217,0,0,0,0,0,0,0,0,0,0,29,0.00380727320467376,0,0,100,0.0131285282919785,14,0.00183799396087699,74,0.00971511093606407,493,0.0647236444794538,1260.792,0.165523434423001,593.792,0.0779561507155048,0,0,178,0.0233687803597217,0,0,0,0,114,0.0149665222528555
"GÖTEBORG GULDHEDEN",202235,10424,5590.704,0.536330007674597,1229.704,0.117968534151957,1585,0.152052954719877,237,0.0227359938603223,1024,0.0982348426707598,0,0,0,0,83,0.0079623944742901,317,0.0304105909439754,294,0.0282041442824252,22,0.0021105141980046,799,0.0766500383729854,4587.704,0.440109746738296,3017,0.289428242517268,1003,0.0962202609363008,180.704,0.0173353798925556,46,0.00441289332310054,582,0.0558326937835764,22,0.0021105141980046,215,0.0206254796623177,963,0.0923829623944743,61,0.00585188027628549,0,0,0,0,0,0,0,0,0,0,175,0.0167881811204912,225,0.0215848042977744,294,0.0282041442824252,22,0.0021105141980046,130,0.0124712202609363,669,0.0641788181120491,4587.704,0.440109746738296,1147.704,0.110102072141213,46,0.00441289332310054,61,0.00585188027628549,0,0,0,0,316,0.0303146584804298
"GÖTEBORG GULDHEDEN",202233,10287,1121.372,0.109008651696316,154.372,0.0150065130747545,202,0.0196364343345971,43,0.00418003305142413,236,0.022941576747351,0,0,0,0,4,0.000388840283853407,96,0.00933216681248177,197,0.0191503839797803,29,0.0028190920579372,160,0.0155536113541363,1091.372,0.106092349567415,539,0.0523962282492466,30,0.00291630212890055,103.372,0.0100487994556236,21,0.00204141149023039,172,0.0167201322056965,12,0.00116652085156022,31,0.00301351219986391,188,0.0182754933411101,48,0.00466608340624089,0,0,0,0,0,0,0,0,0,0,25,0.00243025177408379,75,0.00729075532225139,197,0.0191503839797803,29,0.0028190920579372,41,0.00398561290949742,119,0.0115679984446389,1091.372,0.106092349567415,257.372,0.0250191503839798,21,0.00204141149023039,48,0.00466608340624089,0,0,0,0,226,0.0219694760377175
"GÖTEBORG GULDHEDEN",202232,9118,1205,0.132156174599693,169,0.0185347663961395,314,0.0344373766176793,45,0.00493529282737442,221,0.0242377714411055,0,0,0,0,3,0.000329019521824962,70,0.00767712217591577,184,0.0201798640052643,25,0.00274182934854135,174,0.0190831322658478,1052,0.11537617898662,565,0.0619653432770344,153,0.016779995613073,0,0,16,0.00175477078306646,161,0.0176573810046063,5,0.000548365869708269,40,0.00438692695766615,131,0.0143671857863567,90,0.00987058565474885,0,0,0,0,0,0,0,0,0,0,17,0.00186444395700812,56,0.00614169774073262,184,0.0201798640052643,25,0.00274182934854135,45,0.00493529282737442,129,0.0141478394384734,1052,0.11537617898662,172,0.0188637859179645,16,0.00175477078306646,90,0.00987058565474885,0,0,0,0,209,0.0229216933538057
"GÖTEBORG GULDHEDEN",202231,7987,1712.189,0.214371979466633,107.189,0.0134204332039564,151,0.0189057217979216,44,0.0055089520470765,959,0.120070113935145,0,0,0,0,7,0.000876424189307625,73,0.00913985225992237,146,0.0182797045198447,19,0.00237886565669212,206,0.0257919118567672,1681.189,0.210490672342557,1184,0.148240891448604,31,0.00388130712407662,76.189,0.00953912607987981,0,0,120,0.015024414673845,7,0.000876424189307625,37,0.00463252785776887,904,0.113183923876299,55,0.00688619005884562,0,0,0,0,0,0,0,0,0,0,38,0.00475773131338425,42,0.00525854513584575,146,0.0182797045198447,19,0.00237886565669212,49,0.00613496932515337,157,0.0196569425316139,1681.189,0.210490672342557,277.189,0.0347050206585702,0,0,55,0.00688619005884562,0,0,0,0,165,0.0206585701765369
"GÖTEBORG GULDHEDEN",202230,7718,957.518,0.124062969681265,72.518,0.00939595750194351,175,0.0226742679450635,46,0.00596009328841669,205,0.0265612853070744,0,0,0,0,9,0.00116610520860327,80,0.010365379632029,128,0.0165846074112464,21,0.00272091215340762,221,0.0286343612334802,923.518,0.119657683337652,474,0.061414874319772,34,0.00440528634361234,38.518,0.00499067115833117,0,0,141,0.0182689816014512,17,0.00220264317180617,29,0.00375745011661052,145,0.0187872505830526,60,0.00777403472402177,0,0,0,0,0,0,0,0,0,0,38,0.00492355532521379,51,0.0066079295154185,128,0.0165846074112464,21,0.00272091215340762,57,0.00738533298782068,164,0.0212490282456595,923.518,0.119657683337652,240.518,0.0311632547292045,0,0,60,0.00777403472402177,0,0,0,0,149,0.0193055195646541
"GÖTEBORG GULDHEDEN",202229,7820,966,0.123529411764706,29,0.00370843989769821,181,0.0231457800511509,54,0.00690537084398977,264,0.0337595907928389,0,0,0,0,36,0.00460358056265985,56,0.00716112531969309,114,0.0145780051150895,16,0.0020460358056266,216,0.0276214833759591,937,0.119820971867008,485,0.0620204603580563,29,0.00370843989769821,0,0,0,0,152,0.0194373401534527,16,0.0020460358056266,38,0.00485933503836317,173,0.0221227621483376,91,0.0116368286445013,0,0,0,0,0,0,0,0,0,0,52,0.00664961636828645,40,0.0051150895140665,114,0.0145780051150895,16,0.0020460358056266,59,0.00754475703324808,157,0.020076726342711,937,0.119820971867008,231,0.029539641943734,0,0,91,0.0116368286445013,0,0,0,0,130,0.0166240409207161
"GÖTEBORG GULDHEDEN",202228,7627,854,0.111970630654255,20,0.0026222630129802,156,0.0204536515012456,68,0.00891569424413269,201,0.026353743280451,0,0,0,0,1,0.00013111315064901,60,0.0078667890389406,133,0.0174380490363183,10,0.0013111315064901,205,0.0268781958830471,834,0.109348367641274,444,0.0582142388881605,20,0.0026222630129802,0,0,0,0,136,0.0178313884882654,32,0.00419562082076832,36,0.00472007342336436,137,0.0179625016389144,64,0.00839124164153665,0,0,0,0,0,0,0,0,0,0,26,0.00340894191687426,35,0.00458896027271535,133,0.0174380490363183,10,0.0013111315064901,59,0.0077356758882916,146,0.0191425199947555,834,0.109348367641274,183,0.0239937065687688,0,0,64,0.00839124164153665,0,0,0,0,143,0.0187491805428084
"GÖTEBORG GULDHEDEN",202227,8612,2044,0.237343241987924,119,0.0138179284718997,226,0.0262424523920111,261,0.0303065490013934,968,0.112401300510915,0,0,0,0,1,0.00011611704598235,63,0.00731537389688806,127,0.0147468648397585,16,0.0018578727357176,263,0.0305387830933581,1925,0.223525313516024,1279,0.148513701811426,119,0.0138179284718997,0,0,0,0,107,0.0124245239201115,17,0.00197398978169995,244,0.0283325592196935,911,0.105782628889921,57,0.00661867162099396,0,0,0,0,0,0,0,0,0,0,22,0.0025545750116117,42,0.00487691593125871,127,0.0147468648397585,16,0.0018578727357176,62,0.00719925685090571,201,0.0233395262424524,1925,0.223525313516024,446,0.0517882025081282,0,0,57,0.00661867162099396,0,0,0,0,143,0.0166047375754761
